GPS_Lat,GPS_Lon,Pressvalve_Left,Pressvalve_Right,GSR,Point Number
51.52732,-0.007801667,487,264,288,3290
51.52732025,-0.007783083,350,85,290,3291
51.5273205,-0.0077645,454,204,288,3292
51.52732075,-0.007745917,256,732,306,3293
51.527321,-0.007727333,231,497,286,3294
51.52732125,-0.00770875,274,155,284,3295
51.5273215,-0.007690167,188,74,282,3296
51.52732175,-0.007671583,231,21,282,3297
51.527322,-0.007653,88,227,280,3298
51.52732225,-0.007634417,214,718,306,3299
51.5273225,-0.007615833,274,581,277,3300
51.52732275,-0.00759725,262,95,278,3301
51.527323,-0.007578667,215,511,279,3302
51.52732325,-0.007560083,110,349,278,3303
51.5273235,-0.0075415,298,358,279,3304
51.52732375,-0.007522917,508,129,280,3305
51.527324,-0.007504333,142,522,279,3306
51.52732425,-0.00748575,26,167,281,3307
51.5273245,-0.007467167,126,315,280,3308
51.52732475,-0.007448583,362,699,282,3309
51.527325,-0.00743,311,267,280,3310
51.52732578,-0.007418917,7,139,282,3311
51.52732656,-0.007407833,421,329,280,3312
51.52732733,-0.00739675,511,545,281,3313
51.52732811,-0.007385667,418,569,283,3314
51.52732889,-0.007374583,346,58,281,3315
51.52732967,-0.0073635,326,143,283,3316
51.52733044,-0.007352417,238,239,282,3317
51.52733122,-0.007341333,207,135,282,3318
51.527332,-0.00733025,666,184,281,3319
51.52733278,-0.007319167,144,158,281,3320
51.52733356,-0.007308083,194,96,283,3321
51.52733433,-0.007297,587,60,283,3322
51.52733511,-0.007285917,265,199,282,3323
51.52733589,-0.007274833,177,96,280,3324
51.52733667,-0.00726375,546,584,282,3325
51.52733744,-0.007252667,200,85,282,3326
51.52733822,-0.007241583,128,107,282,3327
51.527339,-0.0072305,286,164,282,3328
51.52733978,-0.007219417,134,137,283,3329
51.52734056,-0.007208333,393,337,281,3330
51.52734133,-0.00719725,3,550,279,3331
51.52734211,-0.007186167,117,391,278,3332
51.52734289,-0.007175083,156,131,276,3333
51.52734367,-0.007164,397,114,275,3334
51.52734444,-0.007152917,209,172,275,3335
51.52734522,-0.007141833,224,327,275,3336
51.527346,-0.00713075,273,180,276,3337
51.52734678,-0.007119667,69,202,278,3338
51.52734756,-0.007108583,687,86,278,3339
51.52734833,-0.0070975,499,119,279,3340
51.52734911,-0.007086417,227,183,278,3341
51.52734989,-0.007075333,330,237,279,3342
51.52735067,-0.00706425,461,26,279,3343
51.52735144,-0.007053167,308,618,278,3344
51.52735222,-0.007042083,134,274,280,3345
51.527353,-0.007031,173,484,279,3346
51.52736725,-0.007037111,131,121,278,3347
51.5273815,-0.007043222,180,138,279,3348
51.52739575,-0.007049333,319,134,281,3349
51.52741,-0.007055444,245,227,283,3350
51.52742425,-0.007061556,188,191,281,3351
51.5274385,-0.007067667,259,480,282,3352
51.52745275,-0.007073778,152,453,283,3353
51.527467,-0.007079889,82,64,284,3354
51.52748125,-0.007086,220,219,283,3355
51.5274955,-0.007092111,559,259,283,3356
51.52750975,-0.007098222,279,124,281,3357
51.527524,-0.007104333,598,17,281,3358
51.52753825,-0.007110444,147,238,281,3359
51.5275525,-0.007116556,264,619,279,3360
51.52756675,-0.007122667,647,1,280,3361
51.527581,-0.007128778,127,560,278,3362
51.52759525,-0.007134889,282,270,278,3363
51.5276095,-0.007141,110,717,302,3364
51.52762375,-0.007147111,293,528,275,3365
51.527638,-0.007153222,554,293,277,3366
51.52765225,-0.007159333,166,531,276,3367
51.5276665,-0.007165444,442,196,277,3368
51.52768075,-0.007171556,197,109,276,3369
51.527695,-0.007177667,317,87,277,3370
51.52770925,-0.007183778,307,179,279,3371
51.5277235,-0.007189889,270,80,281,3372
51.52773775,-0.007196,378,589,283,3373
51.527752,-0.007202111,168,154,283,3374
51.52776625,-0.007208222,117,208,282,3375
51.5277805,-0.007214333,397,586,280,3376
51.52779475,-0.007220444,85,441,279,3377
51.527809,-0.007226556,72,260,279,3378
51.52782325,-0.007232667,456,235,277,3379
51.5278375,-0.007238778,94,249,277,3380
51.52785175,-0.007244889,645,383,279,3381
51.527866,-0.007251,291,243,278,3382
51.52787011,-0.007245944,75,283,279,3383
51.52787422,-0.007240889,225,137,277,3384
51.52787833,-0.007235833,163,170,277,3385
51.52788244,-0.007230778,232,111,277,3386
51.52788656,-0.007225722,698,559,279,3387
51.52789067,-0.007220667,294,376,277,3388
51.52789478,-0.007215611,112,645,279,3389
51.52789889,-0.007210556,591,162,277,3390
51.527903,-0.0072055,96,233,276,3391
51.52790711,-0.007200444,209,37,276,3392
51.52791122,-0.007195389,237,525,276,3393
51.52791533,-0.007190333,468,199,276,3394
51.52791944,-0.007185278,500,202,276,3395
51.52792356,-0.007180222,469,7,277,3396
51.52792767,-0.007175167,225,264,278,3397
51.52793178,-0.007170111,254,416,280,3398
51.52793589,-0.007165056,137,136,281,3399
51.52794,-0.00716,477,155,283,3400
51.52794411,-0.007154944,534,227,283,3401
51.52794822,-0.007149889,305,156,282,3402
51.52795233,-0.007144833,46,536,283,3403
51.52795644,-0.007139778,396,553,283,3404
51.52796056,-0.007134722,220,419,283,3405
51.52796467,-0.007129667,34,290,282,3406
51.52796878,-0.007124611,4,116,282,3407
51.52797289,-0.007119556,285,100,284,3408
51.527977,-0.0071145,215,241,285,3409
51.52798111,-0.007109444,509,506,284,3410
51.52798522,-0.007104389,154,130,284,3411
51.52798933,-0.007099333,351,7,284,3412
51.52799344,-0.007094278,48,234,284,3413
51.52799756,-0.007089222,347,214,286,3414
51.52800167,-0.007084167,205,18,288,3415
51.52800578,-0.007079111,91,567,287,3416
51.52800989,-0.007074056,295,161,285,3417
51.528014,-0.007069,247,251,285,3418
51.52802679,-0.007065153,200,506,284,3419
51.52803958,-0.007061306,349,360,283,3420
51.52805238,-0.007057459,254,191,285,3421
51.52806517,-0.007053611,128,75,287,3422
51.52807796,-0.007049764,178,714,308,3423
51.52809075,-0.007045917,26,232,290,3424
51.52810354,-0.007042069,255,415,288,3425
51.52811633,-0.007038222,252,155,286,3426
51.52812913,-0.007034375,151,118,287,3427
51.52814192,-0.007030528,210,357,287,3428
51.52815471,-0.007026681,732,175,300,3429
51.5281675,-0.007022833,120,172,285,3430
51.52818029,-0.007018986,128,623,285,3431
51.52819308,-0.007015139,71,459,283,3432
51.52820588,-0.007011292,173,649,282,3433
51.52821867,-0.007007444,214,106,283,3434
51.52823146,-0.007003597,119,593,283,3435
51.52824425,-0.00699975,185,112,284,3436
51.52825704,-0.006995903,491,162,284,3437
51.52826983,-0.006992056,63,161,286,3438
51.52828263,-0.006988209,523,636,288,3439
51.52829542,-0.006984361,91,53,287,3440
51.52830821,-0.006980514,324,655,286,3441
51.528321,-0.006976667,216,96,284,3442
51.52833379,-0.00697282,248,275,282,3443
51.52834658,-0.006968972,488,556,281,3444
51.52835938,-0.006965125,171,173,283,3445
51.52837217,-0.006961278,248,147,285,3446
51.52838496,-0.006957431,59,126,287,3447
51.52839775,-0.006953583,593,391,288,3448
51.52841054,-0.006949736,602,137,287,3449
51.52842333,-0.006945889,101,508,288,3450
51.52843613,-0.006942042,264,60,287,3451
51.52844892,-0.006938194,146,488,288,3452
51.52846171,-0.006934347,256,18,286,3453
51.5284745,-0.0069305,99,138,285,3454
51.52848729,-0.006926653,222,592,283,3455
51.52850008,-0.006922806,466,515,285,3456
51.52851288,-0.006918959,235,479,286,3457
51.52852567,-0.006915111,337,312,284,3458
51.52853846,-0.006911264,235,125,283,3459
51.52855125,-0.006907417,121,231,284,3460
51.52856404,-0.00690357,573,280,286,3461
51.52857683,-0.006899722,288,198,285,3462
51.52858963,-0.006895875,178,128,287,3463
51.52860242,-0.006892028,581,494,289,3464
51.52861521,-0.006888181,268,215,291,3465
51.528628,-0.006884333,231,47,292,3466
51.52864079,-0.006880486,216,200,290,3467
51.52865358,-0.006876639,236,142,292,3468
51.52866638,-0.006872792,610,541,291,3469
51.52867917,-0.006868944,287,204,290,3470
51.52869196,-0.006865097,366,195,289,3471
51.52870475,-0.00686125,165,457,289,3472
51.52871754,-0.006857403,430,104,291,3473
51.52873033,-0.006853556,397,155,292,3474
51.52874313,-0.006849709,298,228,290,3475
51.52875592,-0.006845861,48,475,288,3476
51.52876871,-0.006842014,251,315,290,3477
51.5287815,-0.006838167,122,505,289,3478
51.52879429,-0.00683432,200,292,287,3479
51.52880708,-0.006830472,365,130,285,3480
51.52881988,-0.006826625,118,544,285,3481
51.52883267,-0.006822778,136,325,286,3482
51.52884546,-0.006818931,229,84,288,3483
51.52885825,-0.006815083,476,150,287,3484
51.52887104,-0.006811236,321,586,287,3485
51.52888383,-0.006807389,265,403,286,3486
51.52889663,-0.006803541,368,181,288,3487
51.52890942,-0.006799694,165,211,290,3488
51.52892221,-0.006795847,174,177,289,3489
51.528935,-0.006792,712,187,303,3490
51.52894114,-0.006790722,17,178,289,3491
51.52894728,-0.006789444,137,371,289,3492
51.52895342,-0.006788167,213,95,288,3493
51.52895956,-0.006786889,129,483,288,3494
51.52896569,-0.006785611,219,735,308,3495
51.52897183,-0.006784333,161,1,286,3496
51.52897797,-0.006783056,94,230,286,3497
51.52898411,-0.006781778,200,195,284,3498
51.52899025,-0.0067805,484,162,285,3499
51.52899639,-0.006779222,163,675,286,3500
51.52900253,-0.006777944,533,93,288,3501
51.52900867,-0.006776667,158,224,287,3502
51.52901481,-0.006775389,197,321,289,3503
51.52902094,-0.006774111,363,527,290,3504
51.52902708,-0.006772833,516,84,290,3505
51.52903322,-0.006771556,545,256,291,3506
51.52903936,-0.006770278,173,556,292,3507
51.5290455,-0.006769,253,407,292,3508
51.52905164,-0.006767722,563,91,290,3509
51.52905778,-0.006766444,177,218,288,3510
51.52906392,-0.006765167,94,80,286,3511
51.52907006,-0.006763889,425,472,287,3512
51.52907619,-0.006762611,61,263,287,3513
51.52908233,-0.006761333,459,115,287,3514
51.52908847,-0.006760056,534,193,286,3515
51.52909461,-0.006758778,59,738,305,3516
51.52910075,-0.0067575,142,244,289,3517
51.52910689,-0.006756222,176,332,288,3518
51.52911303,-0.006754944,368,240,286,3519
51.52911917,-0.006753667,222,491,287,3520
51.52912531,-0.006752389,136,231,288,3521
51.52913144,-0.006751111,131,192,288,3522
51.52913758,-0.006749833,97,118,290,3523
51.52914372,-0.006748556,238,273,291,3524
51.52914986,-0.006747278,426,0,293,3525
51.529156,-0.006746,533,151,291,3526
51.52916771,-0.006745472,224,503,290,3527
51.52917942,-0.006744944,418,547,288,3528
51.52919113,-0.006744417,43,363,288,3529
51.52920283,-0.006743889,250,322,289,3530
51.52921454,-0.006743361,369,209,287,3531
51.52922625,-0.006742833,502,445,289,3532
51.52923796,-0.006742306,283,529,288,3533
51.52924967,-0.006741778,116,355,287,3534
51.52926138,-0.00674125,196,139,286,3535
51.52927308,-0.006740722,575,321,287,3536
51.52928479,-0.006740195,222,84,285,3537
51.5292965,-0.006739667,566,587,285,3538
51.52930821,-0.006739139,264,387,283,3539
51.52931992,-0.006738611,161,507,284,3540
51.52933163,-0.006738084,342,235,286,3541
51.52934333,-0.006737556,272,349,285,3542
51.52935504,-0.006737028,56,325,286,3543
51.52936675,-0.0067365,348,623,287,3544
51.52937846,-0.006735972,221,633,288,3545
51.52939017,-0.006735444,369,195,288,3546
51.52940188,-0.006734917,576,412,287,3547
51.52941358,-0.006734389,90,271,287,3548
51.52942529,-0.006733861,560,150,287,3549
51.529437,-0.006733333,214,205,288,3550
51.52944871,-0.006732806,274,215,290,3551
51.52946042,-0.006732278,316,60,288,3552
51.52947213,-0.00673175,140,190,289,3553
51.52948383,-0.006731222,195,103,288,3554
51.52949554,-0.006730695,140,223,290,3555
51.52950725,-0.006730167,287,94,292,3556
51.52951896,-0.006729639,150,257,294,3557
51.52953067,-0.006729111,157,240,292,3558
51.52954238,-0.006728583,463,316,292,3559
51.52955408,-0.006728056,583,366,292,3560
51.52956579,-0.006727528,143,183,292,3561
51.5295775,-0.006727,179,547,292,3562
51.52958921,-0.006726472,164,456,294,3563
51.52960092,-0.006725944,144,699,293,3564
51.52961263,-0.006725417,337,147,294,3565
51.52962433,-0.006724889,644,126,295,3566
51.52963604,-0.006724361,249,48,293,3567
51.52964775,-0.006723833,261,183,293,3568
51.52965946,-0.006723306,117,149,293,3569
51.52967117,-0.006722778,413,280,294,3570
51.52968288,-0.00672225,138,463,292,3571
51.52969458,-0.006721722,452,279,290,3572
51.52970629,-0.006721194,462,207,291,3573
51.529718,-0.006720667,256,263,293,3574
51.52972971,-0.006720139,496,160,295,3575
51.52974142,-0.006719611,659,178,294,3576
51.52975313,-0.006719084,7,109,294,3577
51.52976483,-0.006718556,150,82,292,3578
51.52977654,-0.006718028,288,307,294,3579
51.52978825,-0.0067175,167,568,294,3580
51.52979996,-0.006716972,626,259,293,3581
51.52981167,-0.006716444,129,512,295,3582
51.52982338,-0.006715917,418,241,293,3583
51.52983508,-0.006715389,553,153,295,3584
51.52984679,-0.006714861,224,408,295,3585
51.5298585,-0.006714333,148,301,295,3586
51.52987021,-0.006713805,443,328,294,3587
51.52988192,-0.006713278,517,147,294,3588
51.52989363,-0.00671275,354,198,294,3589
51.52990533,-0.006712222,232,84,294,3590
51.52991704,-0.006711695,151,148,294,3591
51.52992875,-0.006711167,100,96,292,3592
51.52994046,-0.006710639,319,25,291,3593
51.52995217,-0.006710111,626,549,290,3594
51.52996388,-0.006709584,510,266,289,3595
51.52997558,-0.006709056,167,153,290,3596
51.52998729,-0.006708528,0,441,290,3597
51.529999,-0.006708,39,193,288,3598
51.52999186,-0.006703361,290,290,290,3599
51.52998472,-0.006698722,151,638,291,3600
51.52997758,-0.006694083,114,651,292,3601
51.52997044,-0.006689444,169,177,293,3602
51.52996331,-0.006684806,589,327,294,3603
51.52995617,-0.006680167,592,235,292,3604
51.52994903,-0.006675528,281,7,292,3605
51.52994189,-0.006670889,365,280,290,3606
51.52993475,-0.00666625,87,159,291,3607
51.52992761,-0.006661611,23,83,293,3608
51.52992047,-0.006656972,258,462,292,3609
51.52991333,-0.006652333,404,448,293,3610
51.52990619,-0.006647694,106,597,293,3611
51.52989906,-0.006643056,645,349,293,3612
51.52989192,-0.006638417,296,677,295,3613
51.52988478,-0.006633778,408,166,294,3614
51.52987764,-0.006629139,436,348,295,3615
51.5298705,-0.0066245,199,221,295,3616
51.52986336,-0.006619861,402,279,293,3617
51.52985622,-0.006615222,346,129,293,3618
51.52984908,-0.006610583,132,302,292,3619
51.52984194,-0.006605944,598,167,294,3620
51.52983481,-0.006601306,341,217,292,3621
51.52982767,-0.006596667,126,71,294,3622
51.52982053,-0.006592028,356,335,293,3623
51.52981339,-0.006587389,511,98,291,3624
51.52980625,-0.00658275,469,100,293,3625
51.52979911,-0.006578111,86,387,291,3626
51.52979197,-0.006573472,608,604,292,3627
51.52978483,-0.006568833,468,216,291,3628
51.52977769,-0.006564194,117,199,290,3629
51.52977056,-0.006559556,109,148,292,3630
51.52976342,-0.006554917,140,446,294,3631
51.52975628,-0.006550278,630,259,293,3632
51.52974914,-0.006545639,88,332,292,3633
51.529742,-0.006541,458,624,293,3634
51.52973656,-0.006535528,702,177,298,3635
51.52973111,-0.006530056,357,181,293,3636
51.52972567,-0.006524583,517,66,292,3637
51.52972022,-0.006519111,94,55,294,3638
51.52971478,-0.006513639,245,200,295,3639
51.52970933,-0.006508167,562,133,294,3640
51.52970389,-0.006502694,234,408,294,3641
51.52969844,-0.006497222,106,516,295,3642
51.529693,-0.00649175,515,136,295,3643
51.52968756,-0.006486278,151,90,293,3644
51.52968211,-0.006480806,334,125,294,3645
51.52967667,-0.006475333,235,610,292,3646
51.52967122,-0.006469861,503,270,294,3647
51.52966578,-0.006464389,59,281,293,3648
51.52966033,-0.006458917,276,187,295,3649
51.52965489,-0.006453444,259,48,293,3650
51.52964944,-0.006447972,377,79,294,3651
51.529644,-0.0064425,225,222,294,3652
51.52963856,-0.006437028,509,296,293,3653
51.52963311,-0.006431556,193,694,293,3654
51.52962767,-0.006426083,298,170,294,3655
51.52962222,-0.006420611,308,109,294,3656
51.52961678,-0.006415139,492,325,294,3657
51.52961133,-0.006409667,187,82,293,3658
51.52960589,-0.006404194,175,264,295,3659
51.52960044,-0.006398722,150,81,295,3660
51.529595,-0.00639325,149,251,293,3661
51.52958956,-0.006387778,11,190,292,3662
51.52958411,-0.006382306,285,168,294,3663
51.52957867,-0.006376833,105,183,293,3664
51.52957322,-0.006371361,393,197,295,3665
51.52956778,-0.006365889,251,555,293,3666
51.52956233,-0.006360417,126,332,294,3667
51.52955689,-0.006354944,274,394,292,3668
51.52955144,-0.006349472,288,576,294,3669
51.529546,-0.006344,345,74,295,3670
51.52954389,-0.006339361,77,203,295,3671
51.52954178,-0.006334722,342,167,294,3672
51.52953967,-0.006330083,649,354,292,3673
51.52953756,-0.006325444,327,145,294,3674
51.52953544,-0.006320806,122,334,293,3675
51.52953333,-0.006316167,138,332,293,3676
51.52953122,-0.006311528,294,44,294,3677
51.52952911,-0.006306889,539,224,294,3678
51.529527,-0.00630225,569,159,294,3679
51.52952489,-0.006297611,186,106,295,3680
51.52952278,-0.006292972,150,597,294,3681
51.52952067,-0.006288333,297,189,294,3682
51.52951856,-0.006283694,268,255,294,3683
51.52951644,-0.006279056,361,191,292,3684
51.52951433,-0.006274417,101,181,290,3685
51.52951222,-0.006269778,163,316,292,3686
51.52951011,-0.006265139,732,62,310,3687
51.529508,-0.0062605,170,119,290,3688
51.52950589,-0.006255861,171,290,290,3689
51.52950378,-0.006251222,497,141,289,3690
51.52950167,-0.006246583,247,124,289,3691
51.52949956,-0.006241944,234,175,287,3692
51.52949744,-0.006237306,32,220,285,3693
51.52949533,-0.006232667,537,186,283,3694
51.52949322,-0.006228028,156,168,284,3695
51.52949111,-0.006223389,130,111,283,3696
51.529489,-0.00621875,132,543,283,3697
51.52948689,-0.006214111,182,439,281,3698
51.52948478,-0.006209472,98,14,279,3699
51.52948267,-0.006204833,107,184,278,3700
51.52948056,-0.006200194,534,84,278,3701
51.52947844,-0.006195556,513,559,278,3702
51.52947844,-0.006195556,434,203,277,3703
51.5295312,-0.006246727,502,320,279,3704
51.52958396,-0.006297898,185,22,279,3705
51.52963672,-0.006349069,404,131,281,3706
51.52968948,-0.00640024,393,520,280,3707
51.52974224,-0.006451411,126,119,282,3708
51.529795,-0.006502582,109,102,280,3709
51.52984776,-0.006553753,660,0,278,3710
51.52990052,-0.006604924,92,504,277,3711
51.52995328,-0.006656095,59,674,276,3712
51.52995328,-0.006656095,204,336,277,3713
51.52994977,-0.006652712,99,96,275,3714
51.52992802,-0.006649329,117,276,277,3715
51.52992521,-0.006648201,56,266,277,3716
51.5298747,-0.00662903,312,126,275,3717
51.52982559,-0.006603092,59,560,277,3718
51.52979542,-0.006586176,160,274,279,3719
51.52977157,-0.006574899,279,732,302,3720
51.52977297,-0.006573771,503,444,278,3721
51.52970071,-0.006527534,197,124,279,3722
51.52962494,-0.006467764,191,392,278,3723
51.52962424,-0.006463253,572,101,278,3724
51.52960951,-0.006448593,255,294,278,3725
51.52958776,-0.006421527,222,579,277,3726
51.52956601,-0.00638544,605,126,279,3727
51.52959662,-0.006432302,145,285,278,3728
51.52957159,-0.006397433,139,322,278,3729
51.52954987,-0.006357247,361,256,276,3730
51.52954496,-0.006354991,315,206,278,3731
51.52953233,-0.006322287,247,229,277,3732
51.52952953,-0.006322287,361,326,277,3733
51.52954295,-0.006369144,115,343,276,3734
51.52952462,-0.006315521,255,738,308,3735
51.52950704,-0.006290816,463,171,280,3736
51.52949866,-0.006247857,340,324,282,3737
51.52949234,-0.006223047,163,203,283,3738
51.52946778,-0.006159001,42,178,281,3739
51.52946778,-0.006134861,157,72,281,3740
51.52945944,-0.006110721,560,59,282,3741
51.52945443,-0.006087922,300,86,282,3742
51.5294536,-0.006082558,283,193,281,3743
51.52944943,-0.006069147,75,58,281,3744
51.52945026,-0.006055736,333,150,283,3745
51.52944108,-0.006004774,548,578,284,3746
51.52944776,-0.006032937,280,521,285,3747
51.52944776,-0.006010138,430,308,284,3748
51.52944192,-0.006002092,417,288,286,3749
51.52943608,-0.005893462,540,481,284,3750
51.52944013,-0.005964996,339,191,285,3751
51.52943357,-0.005900168,397,315,286,3752
51.52941737,-0.005789626,98,534,287,3753
51.52941653,-0.005784261,179,257,287,3754
51.5294182,-0.005777556,52,283,289,3755
51.5294157,-0.005760121,586,107,287,3756
51.52941319,-0.00575811,178,376,288,3757
51.52941278,-0.005743357,281,236,287,3758
51.52941153,-0.005727264,579,597,289,3759
51.5294101,-0.005717444,245,44,290,3760
51.52941027,-0.005726086,83,163,291,3761
51.52940818,-0.005724074,277,175,290,3762
51.52940902,-0.005716698,550,236,292,3763
51.5294061,-0.005714686,533,217,294,3764
51.52940401,-0.005701946,578,387,293,3765
51.52940193,-0.005691217,610,232,291,3766
51.52940109,-0.005689876,286,216,293,3767
51.52939937,-0.005680227,294,285,293,3768
51.52939937,-0.005680227,191,646,295,3769
51.52939937,-0.005680227,552,308,295,3770
51.52939937,-0.005680227,416,192,293,3771
51.52939937,-0.005680227,107,338,295,3772
51.52939937,-0.005680227,337,179,294,3773
51.52939937,-0.005680227,343,592,292,3774
51.52939937,-0.005680227,152,82,294,3775
51.52939937,-0.005680227,543,461,293,3776
51.52939253,-0.00566075,306,155,295,3777
51.52939754,-0.005698301,460,209,294,3778
51.52939417,-0.005674974,623,125,294,3779
51.52939417,-0.005696431,217,311,292,3780
51.52939167,-0.005697772,262,497,291,3781
51.52939417,-0.005708783,232,101,293,3782
51.52939501,-0.005718841,358,586,294,3783
51.52939668,-0.005740299,228,196,295,3784
51.52939793,-0.005747005,138,14,294,3785
51.52939668,-0.005744322,201,273,294,3786
51.52939668,-0.005744322,16,598,292,3787
51.52939668,-0.005744322,205,132,291,3788
51.52939807,-0.005754307,117,49,291,3789
51.52940099,-0.005779788,183,249,291,3790
51.52940349,-0.005836115,456,288,293,3791
51.52940307,-0.005853549,270,452,293,3792
51.52940266,-0.00584215,285,249,291,3793
51.52940391,-0.005855561,244,194,290,3794
51.52940224,-0.005862266,587,267,290,3795
51.52940252,-0.005857572,193,212,292,3796
51.5294028,-0.005852878,300,220,290,3797
51.52940307,-0.005848185,226,121,288,3798
51.52940016,-0.005889591,689,202,286,3799
51.52939724,-0.005930998,224,268,285,3800
51.52939432,-0.005972404,283,459,283,3801
51.52939139,-0.006013811,341,407,282,3802
51.52939139,-0.006013811,159,473,283,3803
51.52939351,-0.005997822,316,229,285,3804
51.52939563,-0.005981832,585,619,283,3805
51.52939775,-0.005965843,140,656,283,3806
51.52939987,-0.005949854,134,104,281,3807
51.529402,-0.005933865,739,117,302,3808
51.52940412,-0.005917876,491,356,281,3809
51.52940623,-0.005901886,203,343,280,3810
51.52939789,-0.005964918,148,493,282,3811
51.52939288,-0.005994422,639,189,281,3812
51.52939288,-0.005994422,225,573,281,3813
51.52939288,-0.005994422,8,332,281,3814
51.52939309,-0.005992485,520,192,282,3815
51.5293932,-0.005990548,207,37,283,3816
51.52939341,-0.005988611,595,503,284,3817
51.52939362,-0.005986674,87,485,282,3818
51.52939383,-0.005984737,250,259,281,3819
51.52939404,-0.0059828,246,552,279,3820
51.52939425,-0.005980862,482,167,279,3821
51.52939456,-0.005978926,240,168,280,3822
51.5293949,-0.005975826,718,87,302,3823
51.52939523,-0.005972727,430,580,278,3824
51.52939557,-0.005969627,144,516,279,3825
51.5293958,-0.005966528,623,257,279,3826
51.52939589,-0.005965908,288,587,280,3827
51.52939598,-0.005965288,94,194,280,3828
51.52939607,-0.005964668,546,164,279,3829
51.52939615,-0.005964048,14,723,305,3830
51.52939617,-0.005963924,237,569,281,3831
51.52939619,-0.0059638,110,3,283,3832
51.5293962,-0.005963676,143,455,285,3833
51.52939622,-0.005963553,368,221,283,3834
51.52939624,-0.005963429,287,743,298,3835
51.5294053,-0.005979605,568,33,283,3836
51.52940182,-0.005949688,415,183,283,3837
51.52940395,-0.005937047,358,240,283,3838
51.52940777,-0.005968658,439,265,285,3839
51.52940459,-0.005964057,88,0,284,3840
51.52940484,-0.005956784,86,131,286,3841
51.52939369,-0.005920527,166,61,288,3842
51.52940867,-0.005943801,258,646,286,3843
51.52940822,-0.005905791,229,728,305,3844
51.52940859,-0.005943509,583,245,284,3845
51.52940722,-0.005950628,166,735,310,3846
51.52939375,-0.005899102,227,380,282,3847
51.52940535,-0.005894884,255,99,281,3848
51.52939283,-0.005932065,247,230,281,3849
51.529392,-0.005884625,184,265,281,3850
51.52941071,-0.005928242,137,519,283,3851
51.52939456,-0.005924276,292,186,283,3852
51.52939725,-0.005887355,484,102,284,3853
51.52939748,-0.005920328,241,139,284,3854
51.52940868,-0.005926121,293,200,286,3855
51.52939444,-0.005884702,308,292,285,3856
51.52939477,-0.005882009,506,384,286,3857
51.52940903,-0.005883786,552,304,285,3858
51.52939768,-0.005920266,157,120,286,3859
51.52941098,-0.005917881,271,131,286,3860
51.52941176,-0.005876314,243,481,286,3861
51.52940833,-0.005927361,320,112,286,3862
51.52939303,-0.005956855,117,218,285,3863
51.52939326,-0.005973732,205,519,284,3864
51.52940574,-0.00594437,134,349,284,3865
51.52939018,-0.005960072,235,83,286,3866
51.52938774,-0.006013134,626,373,287,3867
51.52938506,-0.005991765,196,234,286,3868
51.52938299,-0.006035838,200,151,285,3869
51.52939467,-0.00598748,129,8,286,3870
51.52939329,-0.00600182,458,277,287,3871
51.52939191,-0.00601616,174,190,286,3872
51.52939053,-0.006030483,692,592,285,3873
51.52939053,-0.006030483,747,109,297,3874
51.52939053,-0.006030483,579,240,286,3875
51.52939053,-0.006030483,94,24,288,3876
51.52939053,-0.006030483,569,131,286,3877
51.52939923,-0.005994806,277,392,284,3878
51.52939792,-0.005989249,20,163,286,3879
51.52938566,-0.006025298,231,104,285,3880
51.52938573,-0.006012384,215,194,284,3881
51.5293846,-0.005967674,268,614,286,3882
51.52938872,-0.005989071,144,123,285,3883
51.52938947,-0.005945111,298,161,283,3884
51.52938798,-0.00597686,539,166,284,3885
51.52938899,-0.005930962,59,285,285,3886
51.52940198,-0.005958172,241,196,283,3887
51.52940507,-0.005918844,189,88,282,3888
51.5293917,-0.005897975,233,399,281,3889
51.52940694,-0.00594078,38,311,283,3890
51.52939203,-0.00588503,276,382,282,3891
51.52939201,-0.005931876,603,311,283,3892
51.52940805,-0.005912024,174,534,285,3893
51.52939298,-0.00586927,129,182,286,3894
51.52940936,-0.005861535,241,728,307,3895
51.52941133,-0.005841322,200,356,285,3896
51.52939601,-0.005845439,81,321,285,3897
51.52940224,-0.005862266,288,730,298,3898
51.52940016,-0.005889591,292,148,285,3899
51.52940252,-0.005857572,123,278,284,3900
51.52940307,-0.005853549,48,116,285,3901
51.52940224,-0.005862266,548,123,286,3902
51.52940266,-0.00584215,187,345,286,3903
51.52940349,-0.005836115,40,355,287,3904
51.52940349,-0.005836115,239,91,289,3905
51.52940099,-0.005779788,578,48,288,3906
51.52940335,-0.005710571,193,479,288,3907
51.52940499,-0.005718563,98,95,288,3908
51.52940662,-0.005726556,162,631,290,3909
51.52940826,-0.005734548,226,223,291,3910
51.5294099,-0.005742541,1,135,292,3911
51.52941153,-0.005750533,58,99,290,3912
51.52941317,-0.005758526,249,214,291,3913
51.5294148,-0.005766518,341,195,292,3914
51.52941644,-0.005774511,262,304,291,3915
51.52941808,-0.005782503,84,516,292,3916
51.52941971,-0.005790496,660,51,291,3917
51.52942211,-0.005808522,526,542,293,3918
51.52942259,-0.005810447,289,254,292,3919
51.52942283,-0.005812471,381,214,294,3920
51.52942304,-0.005814396,155,718,306,3921
51.52942545,-0.005846073,391,301,293,3922
51.52942113,-0.005798176,211,225,292,3923
51.52942197,-0.005792141,265,528,293,3924
51.52942197,-0.005792141,256,136,294,3925
51.52942295,-0.005797573,167,510,294,3926
